additional_support_fee,device_discount_24,device_name,manufacturer,plan_discount_24,public_support_fee,release_price,carrier,plan_type,plan_name,monthly_fee,crawled_at
45000,0,포차코 키즈폰,기타,195000,300000,349800,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:36
19800,0,모토로라 엣지 50 퓨전,기타,190200,330000,349800,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:36
90000,150000,iPhone 15 Pro 1T,기타,0,600000,2079000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:36
90000,150000,iPhone 15 Pro 512G,기타,0,600000,1771000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 Pro 256G,기타,0,600000,1474000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 Pro 128G,기타,0,600000,1320000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 Pro Max 1T,기타,0,600000,2277000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 Pro Max 512G,기타,0,600000,1980000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 Pro Max 256G,기타,0,600000,1672000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 512G,기타,0,600000,1474000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 256G,기타,0,600000,1177000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 128G,기타,0,600000,1023000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 Plus 512G,기타,0,600000,1573000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 Plus 256G,기타,0,600000,1276000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,iPhone 15 Plus 128G,기타,0,600000,1122000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:38
90000,150000,갤럭시 Z Flip6 512GB,삼성,0,600000,1643400,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
90000,150000,갤럭시 Z Flip6,삼성,0,600000,1485000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
90000,150000,갤럭시 Z Flip6 마루는강쥐 에디션,삼성,0,600000,1507000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
9100,0,샤오미 레드미 14C,기타,340900,190000,199100,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
100,0,시나모롤 키즈폰,기타,219900,320000,320100,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
75000,35000,갤럭시 S24 512GB,삼성,0,500000,1298000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
75000,35000,갤럭시 S24,삼성,0,500000,1155000,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
75000,35000,갤럭시 Z Fold6 1TB,삼성,0,500000,2704900,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
75000,35000,갤럭시 Z Fold6 512GB,삼성,0,500000,2388100,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
75000,35000,갤럭시 Z Fold6,삼성,0,500000,2229700,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
57000,0,갤럭시 Jump3,삼성,103000,380000,438900,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
700,0,샤오미 레드미노트 12,기타,290300,249000,249700,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:39
2800,0,샤오미 레드미노트 13 Pro 5G,기타,190200,347000,349800,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:41
8300,0,샤오미 레드미노트 13 Pro 5G 512GB,기타,140700,391000,399300,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:41
75000,35000,갤럭시 S24 Ultra 512GB,삼성,0,500000,1841400,KT,5G,5G Y슬림(군인),55000,2025-06-08 22:49:41
